UnitCode,StdLocName,SiteID,DeployDate,Study_day_Deploy,RetrievalDate,Study_day_Retrieve,DeployJulian,RetrieveJulian,Study_days,SatialDataSource,CameraName,SDCardName,MountMethod,CamPosition,BatteryStatus,CameraSensitivity,DelaySec,ImagePer,CameraBearing,SetupNotes,CollectionNotes,PhotoNotes,TotalPics,QAQCed,ValidateTenPct,Certified,CertifiedDate,ExcludeAnalysis,NPSpecies,GlobalID,coords.x1,coords.x2
CAGR,Wildlife_CAGR_V101_002,127,5/3/2019,1139,10/7/2019,1296,123,280,158,GarminGLO,SODN_134,SODNsd282,Other,NA,Dead,Normal,5,1,13,Na,Na,Batt dead couldnt record bi and bd,5950,NA,NA,NA,NA,NA,NA,{F7AF74E0-D0AF-4B99-9563-59FC2AD84ED9},-111.540572,32.994546
CAGR,Wildlife_CAGR_V101_CMPD_C,123,5/3/2019,1139,10/7/2019,1296,123,280,158,GarminGLO,SODN_185,SODNsd294,Other,NA,Fair,Normal,5,2,5,Na,Na,Bd157 bi2776,2280,NA,NA,NA,NA,NA,NA,{2EE7F113-028E-4592-AE74-1484EFB1EA8F},-111.537704,32.996375
CAGR,Wildlife_CAGR_V101_CMPD_D,122,5/3/2019,1139,10/7/2019,1296,123,280,158,GarminGLO,SODN_170,SODNsd297,Other,NA,Fair,Normal,5,1,356,Na,Na,Bd156 bi3672,2124,NA,NA,NA,NA,NA,NA,{C9DA408C-4788-4D45-9B4C-300A1191A1FB},-111.532128,32.995728
CAGR,Wildlife_CAGR_V101_001,126,5/3/2019,1139,10/7/2019,1296,123,280,158,GarminGLO,SODN_144,SODNsd283,Other,NA,Fair,Normal,5,1,27,Na,NA,BD156 BI1456,1420,NA,NA,NA,NA,NA,NA,{26250EC8-ACC5-4655-A9D1-DD0004A49A45},-111.529325,32.999123
CAGR,Wildlife_CAGR_V101_003,125,5/3/2019,1139,10/7/2019,1296,123,280,158,GarminGLO,SODN_153,SODNsd292,Other,NA,Fair,Normal,5,1,356,Na,Na,Bd156 bi1891,1851,NA,NA,NA,NA,NA,NA,{913062EB-0696-4159-ACFB-C6786F75118F},-111.528128,32.993136
CAGR,Wildlife_CAGR_V101_CMPD_G,124,5/3/2019,1139,10/7/2019,1296,123,280,158,GarminGLO,SODN_156,SODNsd279,Other,NA,Fair,Normal,5,1,6,Na,Na,Bd 156 bi3235,2991,NA,NA,NA,NA,NA,NA,{34B1FDB0-6A77-41DA-A8D9-0F6478C6E0CF},-111.534992,32.993378
TONT,Wildlife_TONT_V202_015,173,5/22/2019,1158,7/26/2019,1223,142,207,66,GarminGLO,SODN_181,SODNsd305,Stake,NA,Full,Normal,5,1,17,"Camera 5 m S of rebar 20,0. Camera next to 1 m tall JOJOBA BUSH. Facing N.",Na,,178,NA,NA,NA,NA,NA,NA,{31B61AE7-3011-42A6-BDB1-0F9F3737F896},-111.11656,33.653773
TONT,Wildlife_TONT_V202_008,174,5/22/2019,1158,7/26/2019,1223,142,207,66,GarminGLO,SODN_042,SODNsd286,Stake,NA,Full,Normal,5,1,52,Camera located 0.5 m N of PRICKLY PEAR cluster. Next to 1.5 m tall PALO VERDE. In small clearing. Facing NE.,Na,,215,NA,NA,NA,NA,NA,NA,{01E7D81E-7C6B-4871-A92E-A1B3495C6A80},-111.115669,33.653364
TONT,Wildlife_TONT_V102_002,172,5/22/2019,1158,7/25/2019,1222,142,206,65,GarminGLO,SODN_091,SODNsd163,Stake,NA,Full,Normal,5,1,18,"Camera moved from previous location. Camera located 15 m SSE of rebar 0,0. Camera in opening between two PALO VERDE and 1.5 m tall SNAG. Facing N.",Intact but chared on all sides  paper has burned away,,392,NA,NA,NA,NA,NA,NA,{5944B9D4-0E13-4B23-A930-8D0D18B54613},-111.1090852,33.65352675
TONT,Wildlife_TONT_V102_003,171,5/22/2019,1158,7/25/2019,1222,142,206,65,GarminGLO,SODN_201,SODNsd298,Stake,NA,Full,Normal,5,1,13,Camera is located under a plao verde tree next to a small bush.,Na,Photo of whitetail with left antler grow occuring lower than usual (white-tailed deer_TONT_20190622_07_48_54),253,NA,NA,NA,NA,NA,NA,{AC89C2C8-BA07-4FC6-A53C-2A5F582FF9C5},-111.108476,33.657246
TONT,Wildlife_TONT_V102_004,170,5/22/2019,1158,7/25/2019,1222,142,206,65,GarminGLO,SODN_084,SODNsd287,Stake,NA,Dead,Normal,5,1,356,Camera located NW of JOJOBA BUSH facing N.,Melted off stake,,0,NA,NA,NA,NA,NA,NA,{CD348811-3449-4B91-80C1-03AC3B3774C7},-111.110034,33.658923
TONT,Wildlife_TONT_V202_013,182,5/23/2019,1159,7/25/2019,1222,143,206,64,GarminGLO,SODN_174,SODNsd290,Stake,NA,Full,Normal,5,1,6,"Camera located in the open. 5 m SW of 2 m tall PALO VERDE surrounded by very small various SHRUBS. 20 m NE of big, tall rock outcrop. Facing N.","Knocked over, stake rotted/damaged at bottom",,1597,NA,NA,NA,NA,NA,NA,{AF2D8DB9-F259-4E42-B783-7BA7332054D1},-111.118437,33.643835
TONT,Wildlife_TONT_V202_005,210,5/23/2019,1159,7/26/2019,1223,143,207,65,GarminGLO,SODN_098,SODNsd160,Stake,NA,Good,Normal,5,1,21,Camera located between several small JOJOBA BUSHES in clearing. 5 m W of rock bed. Approximately 75 m N of big cliff.,Paper on side of camera fell off  tape melted off,,295,NA,NA,NA,NA,NA,NA,{E3B4BF30-2E15-4CF8-8FA4-70204529E0D6},-111.121936,33.651679
TONT,Wildlife_TONT_V302_003,207,5/23/2019,1159,12/16/2019,1366,143,350,208,GarminGLO,SODN_041,SODNsd295,Stake,NA,Low,Normal,5,1,2,Camera located next to small JOJOBA BUSH and medium sized rock. Facing N towards small CHOLLA.,Camera fell over face down,BD 207 BI 232,232,NA,NA,NA,NA,NA,NA,{F8E952B0-F5C4-4982-8550-D8DF4FA18404},-111.121387,33.638508
TONT,Wildlife_TONT_V302_001,208,5/23/2019,1159,12/16/2019,1366,143,350,208,GarminGLO,SODN_094,SODNsd199,Stake,NA,Low,Normal,5,1,265,"Camera moved slightly. Camera located 6 m N of rebar 20,0. Next to two small AGAVES. Facing W.",NA,Bd 207 bi 1731,1315,NA,NA,NA,NA,NA,NA,{4815545E-9F50-4F32-BA68-51FA6F057721},-111.12328,33.638896
TONT,Wildlife_TONT_V302_004,209,5/23/2019,1159,12/16/2019,1366,143,350,208,GarminGLO,SODN_090,SODNsd180,Stake,NA,Low,Normal,5,1,28,Camera located between tall SHRUBS and PALO VERDE. Next to small AGAVE and rock bed. Facing N.,Na,Bd207 bi6967,6023,NA,NA,NA,NA,NA,NA,{D01A3784-FC91-455B-9BFE-C1B02EB47210},-111.12613,33.638443
TONT,Wildlife_TONT_V302_002,240,5/23/2019,1159,12/16/2019,1366,143,350,208,GarminGLO,SODN_147, ,Stake,NA,Low,Normal,5,1,346,"Camera 4 m S of rebar 0,0. Between two big rocks and two very small ( < 1 m) CHOLLAS. Facing N.",Small amount of fire damage,Bd207 bi3583,915,NA,NA,NA,NA,NA,NA,{AA5529FE-8942-4241-9B2E-1CB54924C686},-111.123754,33.643258
TONT,Wildlife_TONT_V302_005,241,5/23/2019,1159,12/16/2019,1366,143,350,208,GarminGLO,SODN_180,SODNsd281,Stake,NA,Low,Normal,5,1,285,Camera located next to small PALO VERDE and small AGAVE. Facing W.,Fire damage. Cool photos?!,Bd207 bi2333,1281,NA,NA,NA,NA,NA,NA,{1DF60344-6E96-4C53-9478-ACCF76176616},-111.126016,33.643426
TONT,Wildlife_TONT_V202_010,204,5/23/2019,1159,12/16/2019,1366,143,350,208,GarminGLO,SODN_037,SODNsd301,Stake,NA,Fair,Normal,5,1,349,"Camera located on east side of mountain. 5 m S of rebar 0,0. 7 m N of 6 m tall single column SAGUARO. Facing N.",Na,Bd207 bi161,125,NA,NA,NA,NA,NA,NA,{3A975514-3D4F-4D8E-98D7-0AF906408992},-111.1246635,33.64542469
TONT,Wildlife_TONT_V202_014,205,5/23/2019,1159,12/16/2019,1366,143,350,208,GarminGLO,SODN_089,SODNsd284,Stake,NA,Low,Normal,5,1,348,Camera located next to small PRICKLY PEAR in clearing. Facing N in direction of big PRICKLY PEAR cluster and 3 YUCCAS.,Stake broke camera fell face first,"BD 207
BI 838",822,NA,NA,NA,NA,NA,NA,{7F3FC991-2667-4C0B-B571-AC6D01182F1F},-111.125378,33.648465
TONT,Wildlife_TONT_V202_009,169,5/24/2019,1160,7/24/2019,1221,144,205,62,GarminGLO,SODN_018,SODNsd288,Stake,NA,Dead,Normal,5,1,328,"Camera located 4 m downslope (NE) from rebar 0,0. 6 m NE from medium sized standing rock formation. In clearing of multiple JOJOBA BUSHES. Facing NNW.","Camera and stake melted, burned. Sd card ok",,285,NA,NA,NA,NA,NA,NA,{1C124F0B-4759-4D51-90C1-67A421998C76},-111.105131,33.646552
TONT,Wildlife_TONT_V202_016,206,5/24/2019,1160,7/25/2019,1222,144,206,63,GarminGLO,SODN_183,SODNsd299,Stake,NA,Full,Low,5,1,359,"Camera located 12 m SWW from rebar 0,0. Between cluster of small BRITTLEBUSH and medium sized JOJOBA BUSH. Small CHOLLA 2.5 m NE of camera. Camera facing N.",Na,,292,NA,NA,NA,NA,NA,NA,{7683EF22-C129-4741-AA70-AC32E2091464},-111.1155015,33.64135258
TONT,Wildlife_TONT_V202_017,181,5/24/2019,1160,7/25/2019,1222,144,206,63,GarminGLO,SODN_085,SODNsd303,Stake,NA,Full,Normal,5,1,345,"Camera located 3 m E of rebar 0,0. In vicinity of several small to medium sized JOJOBA BUSHES. Camera facing NNW.",Burned on east side paper burned off,,634,NA,NA,NA,NA,NA,NA,{834D48D2-0A7C-4D59-93A8-FB97C82B90CF},-111.1163232,33.648749
TONT,Wildlife_TONT_V202_002,203,5/24/2019,1160,7/25/2019,1222,144,206,63,GarminGLO,SODN_071,SODNsd289,Stake,NA,Full,Normal,5,1,40,"Camera located 8 m SSW of rebar 0,0 next to medium sized 2.5 m tall PALO VERDE. Camera facing NE.",Upright looks undisturbed,,405,NA,NA,NA,NA,NA,NA,{CE5F775C-1991-4DA5-9A89-D0675DD784EC},-111.113461,33.648664
TONT,Wildlife_TONT_V202_006,183,5/24/2019,1160,7/24/2019,1221,144,205,62,GarminGLO,SODN_125,SODNsd291,Stake,NA,Good,Normal,5,1,20,Camera located 3 m SW of rebar CP3. Next to tall 3 m PALO VERDE and 5 m S of 6 m tall single column SAGUARO. Facing N towards cliff face.,"Na
",,62,NA,NA,NA,NA,NA,NA,{25AB61AA-E2B0-410D-9FEE-E9CBDF1315E0},-111.113329,33.646268
CHIR,Wildlife_CHIR_Bonita_Index1,162,6/17/2019,1184,10/23/2019,1312,168,296,129,GarminGLO,SODN_092,SODNsd334,Vegetation,NA,Good,Normal,5,1,282,Camera strapped to 5 m tall OAK in the middle of Bonita creek wash. Camera facing W. Alex B,N/A,"BD 128
BI 217",169,NA,NA,NA,NA,NA,NA,{9D977F72-DEF8-4380-9DE9-71A707CD02EB},-109.382244,32.010278
CHIR,Wildlife_CHIR_V402_011,131,6/17/2019,1184,10/25/2019,1314,168,298,131,GarminGLO,SODN_072,SODNsd347,Stake,NA,Dead,Normal,5,1,300,Camera located at same location as last year. Camera to west of bedrock outcropping 2 m west of 1m tall ocotillo in open bare ground. Tracy Ridlinghafer.,Batteries dead., ,16627,NA,NA,NA,NA,NA,NA,{7C7057AF-4932-4689-B1FE-9611CC5D9086},-109.3877505,32.01318628
CHIR,Wildlife_CHIR_V402_010,129,6/17/2019,1184,8/27/2019,1255,168,239,72,GarminGLO,SODN_093,SODNsd202,Stake,NA,Fair,Normal,5,1,285,"Could not find nail, kept camera in same location. Camera is near small cluster of mazanita facing large agave and large rock outcrop on other side of the large wash. Camera is about 250 meters south of south facing flat rock cliff. Camera is west facing",Na,BD 70 bi 705,609,NA,NA,NA,NA,NA,NA,{A4F810E6-5B91-45C2-B9A3-D972CE60EE1C},-109.363426,32.012781
CHIR,Wildlife_CHIR_V402_017,132,6/17/2019,1184,10/25/2019,1314,168,298,131,GarminGLO,SODN_141,SODNsd177,Stake,NA,Fair,Normal,5,1,262,Camera 6m north north east from rebar. 1m tall GARWRI less than 1 m north of camera. Camera facing W. Tracy R,Grass waving right in front of camera.,"BD 129
BI 1124",963,NA,NA,NA,NA,NA,NA,{ED18CD10-B8FA-40AB-84F1-A30544436EB3},-109.3805071,32.01528364
CHIR,Wildlife_CHIR_V402_007,128,6/17/2019,1184,10/25/2019,1314,168,298,131,GarminGLO,SODN_196,SODNsd228,Stake,NA,Fair,Normal,5,1,1,Camera is 4 meters south west of origin rebar. Camera is 4 meters north if sotol plant facing north. Camera is at back of canyon near right side of wash.,Na,Bd129 bi387,247,NA,NA,NA,NA,NA,NA,{52F56515-D1C4-4CCE-B57E-16A1DD452630},-109.366063,32.01768
CHIR,Wildlife_CHIR_V402_013,142,6/18/2019,1185,10/23/2019,1312,169,296,128,GarminGLO,SODN_163,SODNsd346,Stake,NA,Dead,Normal,5,1,339,Area burned. Camera stake fine. Camera next to split tree (BURNED) and one meter tall DASWHE 1 m upslope of rebar @224 degrees.camera faceing west. Althea Weeks.,Battery dead, ,274,NA,NA,NA,NA,NA,NA,{186E02E3-29F5-434E-BB34-37B1127843A7},-109.3642202,31.98625192
CHIR,Wildlife_CHIR_V402_005,140,6/18/2019,1185,8/26/2019,1254,169,238,70,GarminGLO,SODN_161,SODNsd348,Stake,NA,Good,Normal,5,1,5,Stake is down from slight rocky out crop. Uphill from large grouping of agave plants. Facing North. Althea Weeks,"Na
","Bd 68 bi 375
",223,NA,NA,NA,NA,NA,NA,{F809CA44-8BD0-4FCD-AA95-49772B7BF27F},-109.370613,31.994569
CHIR,Wildlife_CHIR_V502_018,164,6/18/2019,1185,10/24/2019,1313,169,297,129,GarminGLO,SODN_073,SODNsd325,Stake,NA,Good,Normal,5,1,230,Camera at same location as FY18. Rebar not found. Camera located at base of bedrock outcrop. 3 m NNE of 2 m tall standing SNAG. Camera facing W. Alex B,Na,Bd128 bi 197,85,NA,NA,NA,NA,NA,NA,{DF4D4B6C-8813-4391-9702-C99B6A771743},-109.3453624,32.03478681
CHIR,Wildlife_CHIR_V402_001,150,6/18/2019,1185,10/23/2019,1312,169,296,128,GarminGLO,SODN_021,SODNsd121,Stake,NA,Low,Normal,5,1,350,"Camera is 15 meters south west of rebar, camera is inbetween two rocks in an open area on south side of mountain. Camera is facing north west. You can draw a line from the mountain across the way, follow ridge line and it will point you at the camera.",Small bunch grass grew in front of camera.,Bd126 bi14134,14001,NA,NA,NA,NA,NA,NA,{B7C5FFD7-38CA-450A-A56A-DCE1C125BE6C},-109.385369,32.02647
CHIR,Wildlife_CHIR_V402_015,141,6/18/2019,1185,10/23/2019,1312,169,296,128,GarminGLO,SODN_164,SODNsd311,Stake,NA,Dead,Normal,5,1,10,Camera is right next to dead less than a meter tall agave. Next to juniper on east side. Camera facing north. Althea Weeks,Batt dead no datasheet photo. 10/23/19 8:25a. Scared up a deer in site at time of visit, ,71,NA,NA,NA,NA,NA,NA,{FA11F892-6FF3-458B-9882-E24B7CC6A919},-109.3690361,31.988036
CHIR,Wildlife_CHIR_V502_003,163,6/18/2019,1185,8/24/2019,1252,169,236,68,GarminGLO,SODN_052,SODNsd115,Stake,NA,Full,Normal,5,1,24,"Camera located 2 m E (downslope) of rebar 0,0. Camera located next to mediumsized boulder with many lichens. Camera 2 m E of large AGAVE and 1 m E of large YUCCA. Several tall standing SNAGS in vicinity. Camera facing N. Alex B",Na,Bd 66 bi 38,38,NA,NA,NA,NA,NA,NA,{5D4B91DA-EF53-4258-9497-AB36314ADCD8},-109.339741,32.038146
CHIR,Wildlife_CHIR_V402_002,149,6/18/2019,1185,10/23/2019,1312,169,296,128,GarminGLO,SODN_139,SODNsd207,Stake,NA,Dead,Normal,5,1,47,Camera is located on rock slab two meters south east of yucca. Tried relocating camera but stake wouldn't go in the ground elsewhere. Could not find rebar. Camera is facing north east.,Plants grew in front of cam and cam is in direct sunlight all day resulting in dead camera.,Could not retrieve bd and bi due to dead cam,1061,NA,NA,NA,NA,NA,NA,{6404BE89-42CA-493A-804C-71CFCCD532CC},-109.383595,32.034914
CHIR,Wildlife_CHIR_V402_004,136,6/18/2019,1185,10/23/2019,1312,169,296,128,GarminGLO,SODN_169,SODNsd126,Stake,NA,Good,Normal,5,1,355,Camera is in front of large clear bedrock on NE facing slope. Camera is facing north. Althea Weeks. 2.5 meters from rebar at 162,Lots of grass likely triggering camera,Bd 126 bi 544,516,NA,NA,NA,NA,NA,NA,{830E0A6E-2A33-4E3E-9DD1-71420EAADA85},-109.3832907,32.00590839
CHIR,Wildlife_CHIR_Rhyolite_Index1,160,6/18/2019,1185,10/23/2019,1312,169,296,128,GarminGLO,SODN_194,SODNsd356,Stake,NA,Dead,Normal,5,1,326,Camera located 9 m W of original location. Moved due to fallen tree (9 m E of camera). Camera located on S side of drainage. Strapped with stake onto medium sized boulder at bottom of drainage. Facing NW. Alex B,Camera died on 10/20,Could not record bi and bd due to dead camera,320,NA,NA,NA,NA,NA,NA,{013C7362-F19D-4F43-A6C5-68C937DB3D24},-109.353678,32.006053
CHIR,Wildlife_CHIR_V501_001,133,6/18/2019,1185,10/22/2019,1311,169,295,127,GarminGLO,SODN_148,SODNsd349,Stake,NA,Good,Normal,5,1,325,Camera located in shade of multiple Oak trees on east facing slope. Less than a half meter east of  Oak trunk. This area looks as if it provides a home for deer and other wildlife. Facing north.,Spider webs all over the camera. It even covered the lens and motion detector.,"BD 126
BI 279",111,NA,NA,NA,NA,NA,NA,{2435C047-5DDB-4B89-A46E-DE061F6AED52},-109.3083199,32.02993206
CHIR,Wildlife_CHIR_V502_013,159,6/18/2019,1185,10/25/2019,1314,169,298,130,GarminGLO,SODN_019,SODNsd272,Stake,NA,Fair,Normal,5,1,16,Camera is 3 meters south east of rebar. Camera is near small line of shrubs downhill from camera. Camera is facing north and faces exposed drainage lines that are apparent on mountain that its facing.,Na,"Bd128 bi2983
Na, na",2927,NA,NA,NA,NA,NA,NA,{6B465B06-066B-4512-8456-D9B4A555C71D},-109.302979,31.979481
CHIR,Wildlife_CHIR_V402_003,157,6/18/2019,1185,10/25/2019,1314,169,298,130,GarminGLO,SODN_121,SODNsd309,Stake,NA,Fair,Normal,5,1,288,"Camera located 4 m E of rebar 0,0. In opening between multiple MANZANITA. 1 m N of 4 m long, fallen SNAG. Camera facing W.",Na,Bd128 bi172,116,NA,NA,NA,NA,NA,NA,{CDBAABAF-A2FF-4211-A1D7-BCDDE603F52A},-109.351651,32.001743
CHIR,Wildlife_CHIR_V503_008,137,6/19/2019,1186,10/22/2019,1311,170,295,126,GarminGLO,SODN_058,SODNsd352,Stake,NA,Dead,Normal,5,1,330,Camera in same location as FY18 (rebar not found). Camera in clearing between several small MANZANITA. In front of 2 m JUNIPER. Camera facing NW. Alex B,Camera was dead for no apparent reason so i replaced it and test camera back at office.,Could not collect bd and bi,116,NA,NA,NA,NA,NA,NA,{A353829F-22A5-4BBF-AD12-00247605D3C3},-109.312039,32.0093
CHIR,Wildlife_CHIR_V502_009,156,6/19/2019,1186,9/9/2019,1268,170,252,83,GarminGLO,SODN_056,SODNsd212,Stake,NA,Full,Normal,5,1,316,Camera at same location as FY18 (rebar not found). Camera located 5 m EES from 8 m large PINE TREE. 3 m EES from 1 m standing PINE SNAG. Camera facing W. Alex B,"Na
",BD 56 bi 51,60,NA,NA,NA,NA,NA,NA,{F6EE6CB4-F1A5-427C-A858-3FB4D8B8F227},-109.3054236,31.99829202
CHIR,Wildlife_CHIR_V502_002,148,6/19/2019,1186,10/21/2019,1310,170,294,125,GarminGLO,SODN_153,SODNsd355,Stake,NA,Good,Normal,5,1,266,Camera is less than a meter south west of rebar. Camera is at base of shrub facing tallest peak on the west. Camera is 7 meters east of small dead tree.,Na,Bd124 bi257,237,NA,NA,NA,NA,NA,NA,{9427BC19-2C4E-4280-B10B-3674BE98342D},-109.331548,31.983833
CHIR,Wildlife_CHIR_V502_019,154,6/19/2019,1186,10/22/2019,1311,170,295,126,GarminGLO,SODN_088,SODNsd136,Stake,NA,Low,Normal,5,1,320,"Camera 7m southeast of rebar 0,0. On north side of drainage.  At base of fallen pine snag. Tracy Ridlinghafet","Camera fell over. And bd wqs inaccurate, i changed the camera.",Bd21 bi3487,6899,NA,NA,NA,NA,NA,NA,{398174E8-4B10-43E9-BF6C-4D015203E0A5},-109.3031289,31.99019182
CHIR,Wildlife_CHIR_V503_002,155,6/19/2019,1186,8/25/2019,1253,170,237,68,GarminGLO,SODN_122,SODNsd337,Stake,NA,Good,Normal,5,1,5,"Camera at same location as FY18 (rebar not found). Camera located in bedrock outcrop. Camera 2 m N of tall, standing OAK SNAG. In clearing between MANZANITA. Camera facing N. Alex B",Na,BD 66 bi 52,28,NA,NA,NA,NA,NA,NA,{382CD750-DF63-45E9-B384-0D3004F89A0C},-109.307797,31.989622
CHIR,Wildlife_CHIR_V502_017,147,6/19/2019,1186,10/21/2019,1310,170,294,125,GarminGLO,SODN_149,SODNsd328,Stake,NA,Good,Normal,5,1,268,9 m South of small burned tree.10 m NW of rebar. Camera is pointing west. Althea Weeks.,Na,Bd124 bi507,475,NA,NA,NA,NA,NA,NA,{3290461C-07EC-484E-8B6F-58927F66DE78},-109.3348397,31.98764329
CHIR,Wildlife_CHIR_V502_024,158,6/19/2019,1186,10/21/2019,1310,170,294,125,GarminGLO,SODN_145,SODNsd322,Stake,NA,Fair,Normal,5,1,285,Could not find rebar. Camera is located at base of tiny pine tree and two snags are behind pine. Camera is facing northwest.,Na,Bd 124 bi169,85,NA,NA,NA,NA,NA,NA,{777BDB90-376D-4BE1-B6FA-E58FCE2470B7},-109.326836,31.986851
CHIR,Wildlife_CHIR_V503_006,153,6/19/2019,1186,10/22/2019,1311,170,295,126,GarminGLO,SODN_054,SODNsd206,Stake,NA,Good,Normal,5,1,300,"Camera located 4 m E of rebar 0,0. In small opening. Camera strapped onto fallen TREE SNAG. Surrounded by several medium sized OAK SHRUBS. Camera facing W. Alex B",Na,Bd114 bi109,55,NA,NA,NA,NA,NA,NA,{B3579292-88CB-479C-9D71-6CEBC5D1167D},-109.315056,31.996271
CHIR,Wildlife_CHIR_V503_009,138,6/19/2019,1186,10/22/2019,1311,170,295,126,GarminGLO,SODN_155,SODNsd224,Stake,NA,Good,Normal,5,1,243,"Camera at same location as FY18 (rebar not found). Camera located in bedrock outcrop. Next to medium sized boulder. 3 m E of 4 m tall, fallen SNAG. Facing W. Alex B",Na,Bd124 bi13,13,NA,NA,NA,NA,NA,NA,{2542E99B-A545-4DE8-879F-2DF7329A195D},-109.31714,32.007567
CHIR,Wildlife_CHIR_Bonita_Index3,161,6/19/2019,1186,10/22/2019,1311,170,295,126,GarminGLO,SODN_150,SODNsd109,Vegetation,NA,Good,Normal,5,1,140,Camera strapped to 15 m tall dead PINE SNAG. Facing S towards water. Alex B,Na,Bd124 bi796,420,NA,NA,NA,NA,NA,NA,{3B3AB188-5D9D-4A15-A7DF-FD7AE0FB5861},-109.338098,32.021972
CHIR,Wildlife_CHIR_V502_007,165,6/20/2019,1187,9/6/2019,1265,171,249,79,GarminGLO,SODN_151,SODNsd215,Stake,NA,Fair,Normal,5,1,20,"Camera located 15 m S at 200 degress from rebar 0,0. Rebar hidden thick MANZANITA SHRUBS. Camera located in clearing of bedrock. Big YUCCA 3 m NE of camera and 4 m tall PINDIS 3 m E of camera. Camera facing N. Alex B",Camera was knocked over and stake was loose,BD 40  bi 308,180,NA,NA,NA,NA,NA,NA,{B688D84A-DF97-43A3-9C74-CC658A4999F7},-109.333747,32.028072
CHIR,Wildlife_CHIR_V502_016,144,6/20/2019,1187,10/24/2019,1313,171,297,127,GarminGLO,SODN_158,SODNsd264,Stake,NA,Good,Normal,5,1,350,Camera is located 7 meters north west of dead tree and three meters north west of burned stump. Could not find rebar. Camera facing north.,Camera was knocked over,Bd125 bi2031,1407,NA,NA,NA,NA,NA,NA,{0A04F591-72D9-4CC2-BB1C-53AFB28A84EE},-109.36949,32.02724
CHIR,Wildlife_CHIR_V502_020,152,6/20/2019,1187,10/24/2019,1313,171,297,127,GarminGLO,SODN_137,SODNsd326,Stake,NA,Dead,Normal,5,1,265,Camera is 7 meters north west of rebar. Camera is at the base of a manzanita and other shrub facing northwest.,Camera was dead,"Could not collect bd and bi 
Could not collect photo number!",10015,NA,NA,NA,NA,NA,NA,{D9C6A887-6B02-4964-9786-21E9C967C1A1},-109.358629,32.032833
CHIR,Wildlife_CHIR_V503_004,139,6/20/2019,1187,8/23/2019,1251,171,235,65,GarminGLO,SODN_167,SODNsd182,Stake,NA,Fair,Normal,5,1,140,"Camera located 2 m SW from rebar 0,0. Rebar in MANZANITA SHRUBS, camera in open sandy clearing. Camera 3 m NW of 4 m tall PINDIS. Facing SE.",Was knock over stake and all. Collected by alm,"BD 63 bi 157
",96,NA,NA,NA,NA,NA,NA,{9C1494C8-C405-46A2-9111-17593A690C31},-109.320997,32.021829
CHIR,Wildlife_CHIR_V502_014,151,6/20/2019,1187,10/24/2019,1313,171,297,127,GarminGLO,SODN_046,SODNsd195,Stake,NA,Dead,Normal,5,1,20,"Camera is 6 meters north of rebar. Camera is at the base of a bush and small yucca, facing north west.",Battery dead,Could not collect bd and bi due to dead battery,82,NA,NA,NA,NA,NA,NA,{BE5C2607-79A2-41BE-A349-66432C0707C5},-109.353313,32.037534
CHIR,Wildlife_CHIR_V503_011,130,6/20/2019,1187,10/22/2019,1311,171,295,125,GarminGLO,SODN_016,SODNsd336,Stake,NA,Fair,Normal,5,1,196,"Camera 6 m SSW from rebar 0,0. 5 m tall standing PINDIS SNAG 6 m NNE from camera. Camera in bedrock outcrop. Facing S. Alex B",N/A,"BD 123
BI 125",93,NA,NA,NA,NA,NA,NA,{92922B93-5281-43FE-BE3B-DD8B22153A87},-109.324701,32.00996
CHIR,Wildlife_CHIR_V502_001,143,6/20/2019,1187,10/22/2019,1311,171,295,125,GarminGLO,SODN_040,SODNsd203,Stake,NA,Good,Normal,5,1,318,"Camera located 6 m EES (Upslope) from rebar 0,0. Camera next to 3 m tall, standing PINDIS SNAG and 1.5 m shrubby OAK. Facing NW. Alex B",Batt OK=good?,Bd 123 Bi 91,51,NA,NA,NA,NA,NA,NA,{84ED93CD-CB3A-4993-B9C4-367BBBC2731F},-109.3423312,32.01941576
CHIR,Wildlife_CHIR_V402_006,134,6/20/2019,1187,10/28/2019,1317,171,301,131,GarminGLO,SODN_081,SODNsd217,Stake,NA,Fair,Normal,5,1,280,Camera is infront of sotol. camera 12 meters north west of rebar facing west.,NA,Bd 129 bi 235,127,NA,NA,NA,NA,NA,NA,{8A68F285-78F5-4116-A4B5-A1F86D7F1D14},-109.33692,32.005869
CHIR,Wildlife_CHIR_V501_002,168,6/21/2019,1188,9/8/2019,1267,172,251,80,GarminGLO,SODN_166,SODNsd341,Stake,NA,Full,Normal,5,1,344,Could not find rebar. Camera is at the base of shrub and one meter south west of small yucca. Camera is facing northwest.,SD card error,Bd 78 bi 137,0,NA,NA,NA,NA,NA,NA,{CBEC88EC-0EA2-4A9B-B9EB-EAA7BF111F7A},-109.313978,32.046306
CHIR,Wildlife_CHIR_V502_012,146,6/21/2019,1188,10/24/2019,1313,172,297,126,GarminGLO,SODN_043,SODNsd335,Stake,NA,Good,Normal,5,1,1,"Camera located 3 m N of rebar 0,0. Between two 4 m tall standing PINDIS SNAGS. In open gravel facing N. Alex B",Semsor seemed really dirty. Batt ok = good?,Bd 82 Bi 238,263,NA,NA,NA,NA,NA,NA,{C1921E89-3C75-4CCA-A9D9-1A72B756942A},-109.35638,31.995768
